"id","addtime","title","nickname","imgurl","duration","ratio","collectcount","commentcount","diggcount","sharecount","cjtime","detailurl"
"644","2025-03-08 19:50:37","全羊绒羊毛大衣，直播间砍价到299，粉丝疯狂抢购","艾薇ya","https://p3-sign.bdxiguaimg.com/tos-cn-i-0000/9518916c747e4f049b68a2517be3653b~tplv-pk90l89vgd-crop-center:864:486.jpeg?appId=6383&biz_tag=video1609_custom%2Fnone&card_type=230&channelId=0&column_n=0&customType=custom%2Fnone&from=401_large_image_list&imageType=video1609&isImmersiveScene=0&is_stream=0&lk3s=9d3f5bff&logId=20250308195036FE47C0F14969ABE5CAC0&requestFrom=401&x-expires=1772970636&x-signature=BJ%2BTj7wCHoaaWm65czzcHP27Vt8%3D","157000","720p","8","42","49","12","2020-04-12 16:25:56","https://www.douyin.com/video/6814738523380253187"
"645","2025-03-08 19:50:39","全羊绒羊毛大衣，直播间砍价到299，粉丝疯狂抢购","艾薇ya","https://p3-sign.bdxiguaimg.com/tos-cn-i-0000/9518916c747e4f049b68a2517be3653b~tplv-pk90l89vgd-crop-center:864:486.jpeg?appId=6383&biz_tag=video1609_custom%2Fnone&card_type=230&channelId=0&column_n=0&customType=custom%2Fnone&from=401_large_image_list&imageType=video1609&isImmersiveScene=0&is_stream=0&lk3s=9d3f5bff&logId=20250308195038FE47C0F14969ABE5CCAC&requestFrom=401&x-expires=1772970639&x-signature=s6BuHxf3YxzhB2tdanWi0AO0S0E%3D","157000","720p","8","42","49","12","2020-04-12 16:25:56","https://www.douyin.com/video/6814738523380253187"
"646","2025-03-08 19:50:39","今日OOTD。#kbne  正在直播  #ootd  #穿搭  #风衣外套","KBNE官方旗舰店","https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/d202b4a69f624c29a0c6745171024333~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195038FE47C0F14969ABE5CCAC&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=Jxx6sMA5HrIQlR0J7IsLxYx%2FTnM%3D","6567","1080p","2","0","7","3","2025-03-07 18:00:00","https://www.douyin.com/video/7478929307457326370"
"647","2025-03-08 19:50:40","精选好物，大家都在抢！快来直播间看看！","杭州四季青女装越火服饰","https://p3-pc-sign.douyinpic.com/obj/ecom-shop-material/png_m_ff5482544ce16e4c008f61d51a7e80a4_sx_2936934_www1079-1919?biz_tag=pcweb_cover&card_type=303&column_n=0&from=327834062&l=20250308195038FE47C0F14969ABE5CCAC&lk3s=138a59ce&s=PackSourceEnum_SEARCH&se=false&x-expires=1742641200&x-signature=4sI17Bvf4rDWvhlAEY4MbpzQL54%3D","0","default","0","0","0","0","2025-03-07 10:22:52","https://www.douyin.com/video/7478886674458529076"
"648","2025-03-08 19:50:40","男女同款绵羊毛外套 快来直播间","布叶外贸二号","https://p9-pc-sign.douyinpic.com/tos-cn-p-a20d51/ogEDVfAZ31ZsxiW812hBaQBFhCgPHpbgZIqqim~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195038FE47C0F14969ABE5CCAC&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=%2F8Dbst9Rj3DHS7%2B5eEValjtFag0%3D","47741","540p","0","1","3","4","2024-12-14 17:48:43","https://www.douyin.com/video/7448201797530963226"
"649","2025-03-08 19:50:40","农村小伙从豆二两直播间买的外套到了，原价1898的衣服值不值","八零后小民工","https://p26-sign.bdxiguaimg.com/tos-cn-i-0026/f19d716211af4ef0a301f3799a14c846~tplv-pk90l89vgd-crop-center:864:486.jpeg?appId=6383&biz_tag=video1609_custom%2Fnone&card_type=230&channelId=0&column_n=0&customType=custom%2Fnone&from=401_large_image_list&imageType=video1609&isImmersiveScene=0&is_stream=0&lk3s=9d3f5bff&logId=20250308195038FE47C0F14969ABE5CCAC&requestFrom=401&x-expires=1772970639&x-signature=NSzV%2BxwRnMaRE4LZrCn5nQGffU0%3D","429000","720p","29","1499","2054","29","2021-10-26 17:27:56","https://www.douyin.com/video/7023304368405676555"
"650","2025-03-08 19:50:40","来直播间抢新款！ #欧若风 #春季穿搭 #小香风外套 #新衣服可以治愈各种不开心","亦然女装","https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/ogeDVfDABFCIt4AMLhGnEPgnlQfkVy77cLMBmJ~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195038FE47C0F14969ABE5CCAC&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=XFmcX3WdGpJsPm%2BCsIwkom%2Fu0Gg%3D","12267","540p","12","0","33","5","2025-03-07 20:23:28","https://www.douyin.com/video/7479042141247819017"
"651","2025-03-08 19:50:41","徐大奇家羊绒正在直播","徐大奇家服饰","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/428dc9d4270a93818adab7eb7db3c85a~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195039B7E37D0E394955DF735B&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=8BvXVwmV3pQcee%2F7bgK7xCWQ57M%3D","14683150","720p","15","16","220","0","2021-11-05 23:17:14","https://www.douyin.com/video/7027104869089611022"
"652","2025-03-08 19:50:41","#直播高光 秋冬季加绒中长款外套女连帽加厚修身休闲洋气加厚风衣#好物推荐:fire: #不挑年龄不挑身材 #源头实力厂家 #女装","鹏奥服饰小店","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/d20bf0a2dc3608568c9bca9e50d0ee2d~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195039B7E37D0E394955DF735B&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=QYjkM4fkSvX2kure6oSQQKdLQLw%3D","166068","720p","8","1","37","4","2022-09-25 10:20:15","https://www.douyin.com/video/7147136566891203848"
"653","2025-03-08 19:50:41","外套加绒 #直播高光 女士一体加厚外套机车服 627 -A119****来一件大美妞","牛一服饰","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/e7af4f4826c36950f2ebe38231143d3f~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195039B7E37D0E394955DF735B&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=qgUTOar5B%2BD1NsqwFeXQ0g5rA44%3D","362037","540p","145","35","645","81","2024-11-24 08:15:13","https://www.douyin.com/video/7440632604950400267"
"654","2025-03-08 19:50:41","男女同款绵羊毛外套 快来直播间","布叶外贸二号","https://p3-pc-sign.douyinpic.com/tos-cn-p-a20d51/oQOXXdmI7GEeQPl8xAG23gUsQclOKXGf5reBLC~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195039B7E37D0E394955DF735B&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=YbKdwlLFVB2kxYp%2BXmzeptpNNeU%3D","59104","720p","2","0","6","1","2024-12-14 17:48:30","https://www.douyin.com/video/7448201736180796699"
"655","2025-03-08 19:50:41","火爆热销，让你一次看个够！速来直播间围观！","蜜榭女装旗舰店","https://p9-pc-sign.douyinpic.com/obj/ecom-shop-material/png_m_8c6166ddca967f0130093d6af03638f6_sx_3860891_www1079-1919?biz_tag=pcweb_cover&card_type=303&column_n=0&from=327834062&l=20250308195039B7E37D0E394955DF735B&lk3s=138a59ce&s=PackSourceEnum_SEARCH&se=false&x-expires=1742641200&x-signature=vnjiPczvk8ziNkj8Kge3d2UfWLQ%3D","0","default","0","0","0","0","2025-03-07 13:31:25","https://www.douyin.com/video/7478935260605058315"
"656","2025-03-08 19:50:41","给软姐直播间投流火了！所幸我在给软姐直播间投流，情况都了解，我们卖男装外套，一直不温不火，那天运营就策划了一下，男装外套里整个内衣，拉一下停留，没想到评论区有人评论问软不软，主播就用手试了一下很软，就直接火了，我们懵逼了，接下来一堆人模仿我们\
#直播中控 #巨量千川  #中控 #电商#直播运营","顶投林韩(中控转投手)点我主页","https://p3-pc-sign.douyinpic.com/tos-cn-i-0813c001/o4DAqSBtiAMV4FHbAeStACJA87BEIDAfgz4yXi~noop.jpeg?biz_tag=pcweb_cover&card_type=303&column_n=0&from=327834062&l=20250308195039B7E37D0E394955DF735B&lk3s=138a59ce&s=PackSourceEnum_SEARCH&se=false&x-expires=1742641200&x-signature=vpHWVNczeZgTeq1%2Bgw8LoJdBrFU%3D","0","default","52","19","125","137","2025-03-04 22:58:52","https://www.douyin.com/video/7477968941701188904"
"657","2025-03-08 19:50:44","容雨直播推荐爆款，秋冬新款小香风粗花呢外套，好看，特别好看，专柜品质，百搭绝美。#品质女装 #新年穿搭 #新年战袍 #穿出高级感 #秋冬新款","容雨（女装甄选）","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/a9208910de4405388b3b3f891f3e0a4b~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=2025030819504381D35FE72EE365DF86C6&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=w%2FX0gC3ruC6WllzQeGLrqa9tsAI%3D","92334","540p","6","4","6","2","2024-12-28 21:32:05","https://www.douyin.com/video/7453453089501187391"
"658","2025-03-08 19:50:44","喜欢这款外套的姐妹马上来直播间！正在直播中，女人就要穿出自己想要的样子#谁穿谁好看 #高级感穿搭 #保暖不臃肿 #一件过冬 #40岁女人穿搭","洛十七轻奢服饰（早7:50开播）","https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/o8IhAtsD9NdbHP0wJgEhWQNlIAYlgCnQROeAeB~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=2025030819504381D35FE72EE365DF86C6&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=T%2F8%2Fswp83kDHN7reskvHdmxBWN4%3D","32767","540p","11","4","66","8","2024-01-04 10:11:50","https://www.douyin.com/video/7320060072187415849"
"659","2025-03-08 19:50:44","来直播间抢新款！ #欧若风 #春季穿搭 #小香风外套 #新衣服可以治愈各种不开心","亦然女装","https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/ogeDVfDABFCIt4AMLhGnEPgnlQfkVy77cLMBmJ~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=2025030819504381D35FE72EE365DF86C6&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=XFmcX3WdGpJsPm%2BCsIwkom%2Fu0Gg%3D","12267","540p","12","0","33","5","2025-03-07 20:23:28","https://www.douyin.com/video/7479042141247819017"
"660","2025-03-08 19:50:44","爆款风衣来啦#风衣 #外套 #面料柔软舒适#谁穿谁好看#时尚妈妈装 @DOU+小助手 #正在直播中#:backhand_index_pointing_right::backhand_index_pointing_right:","三只樱桃服饰","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/929af335ff8a98cc4e40b2a7e5e1f1ba~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=2025030819504381D35FE72EE365DF86C6&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=8SpAIbtu7PLbfRz%2FHb1TkhudXns%3D","8473","540p","3245","2920","128305","7933","2021-03-09 17:14:42","https://www.douyin.com/video/6937580241095265573"
"661","2025-03-08 19:50:44","全羊绒羊毛大衣，直播间砍价到299，粉丝疯狂抢购","艾薇ya","https://p3-sign.bdxiguaimg.com/tos-cn-i-0000/9518916c747e4f049b68a2517be3653b~tplv-pk90l89vgd-crop-center:864:486.jpeg?appId=6383&biz_tag=video1609_custom%2Fnone&card_type=230&channelId=0&column_n=0&customType=custom%2Fnone&from=401_large_image_list&imageType=video1609&isImmersiveScene=0&is_stream=0&lk3s=9d3f5bff&logId=2025030819504381D35FE72EE365DF86C6&requestFrom=401&x-expires=1772970643&x-signature=diuaTEI1SgvwN3MKUQQwzHfEHog%3D","157000","720p","8","42","49","12","2020-04-12 16:25:56","https://www.douyin.com/video/6814738523380253187"
"662","2025-03-08 19:50:46","百分百羊毛大衣正在直播，价格便宜#爆款热卖中 #穿搭 #谁穿谁好看 #超便宜超划算 #秋冬新款","大寓服饰","https://p3-pc-sign.douyinpic.com/tos-cn-i-0813c001/okDfeAGk6LGBZL7mPXRR2AaBAIATEdFQAA6yIf~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195044D1AF297555336AE8D702&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=FC%2FZp0AmuPxzrmlg5Lz%2BvzQigRU%3D","12979","720p","1","0","7","0","2025-03-07 11:38:00","https://www.douyin.com/video/7478674405296459035"
"663","2025-03-08 19:50:46","爆款风衣来啦#风衣 #外套 #面料柔软舒适#谁穿谁好看#时尚妈妈装 @DOU+小助手 #正在直播中#:backhand_index_pointing_right::backhand_index_pointing_right:","三只樱桃服饰","https://p9-pc-sign.douyinpic.com/image-cut-tos-priv/929af335ff8a98cc4e40b2a7e5e1f1ba~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195044D1AF297555336AE8D702&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=z3R8yGHGkhwq8bP5baneiMPAoWM%3D","8473","540p","3245","2920","128305","7933","2021-03-09 17:14:42","https://www.douyin.com/video/6937580241095265573"
"664","2025-03-08 19:50:46","疲惫又忙碌的生活 需要一件宽松的外套治愈 #正在直播#直播切片分享#波司登#保暖又好看","波司登服饰旗舰店","https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/98af2c83a24a494a910bb18176cb5afb~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195044D1AF297555336AE8D702&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=0aUVcZ9NDE74ffpGqjcZUUwpm%2FA%3D","15367","540p","0","0","0","1","2025-03-07 22:32:52","https://www.douyin.com/video/7479073950069247273"
"665","2025-03-08 19:50:46","喜欢这款外套的姐妹马上来直播间！正在直播中，女人就要穿出自己想要的样子#谁穿谁好看 #高级感穿搭 #保暖不臃肿 #一件过冬 #40岁女人穿搭","洛十七轻奢服饰（早7:50开播）","https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/o8IhAtsD9NdbHP0wJgEhWQNlIAYlgCnQROeAeB~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195044D1AF297555336AE8D702&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=BJon3iQydZ%2FWjrjVIFZR50TgYWM%3D","32767","540p","11","4","66","8","2024-01-04 10:11:50","https://www.douyin.com/video/7320060072187415849"
"666","2025-03-08 19:50:46","今日OOTD。#kbne  正在直播  #ootd  #穿搭  #风衣外套","KBNE官方旗舰店","https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/d202b4a69f624c29a0c6745171024333~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195044D1AF297555336AE8D702&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=Jxx6sMA5HrIQlR0J7IsLxYx%2FTnM%3D","6567","1080p","2","0","7","3","2025-03-07 18:00:00","https://www.douyin.com/video/7478929307457326370"
"667","2025-03-08 19:50:48","正在直播 #早春潮搭大赏 #小香风外套 #高品质 #优雅永不过时 #春款上新","伲嘉女装（老余）","https://p3-pc-sign.douyinpic.com/tos-cn-p-a20d51/oA73pBxPcOIQUB3PeWGLIbRlICpelemKFAGsXF~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195046E0F6AA9AA6B3BDE3EF8D&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=THM1V8Qb628Ab6wXAq5iQNykMMA%3D","45839","720p","0","0","5","0","2025-03-07 16:53:28","https://www.douyin.com/video/7478987679955275047"
"668","2025-03-08 19:50:48","小香风夹克外套，正在直播#npc #穿出高级感 #谁穿谁好看 #秀出你的好衣品 #穿搭vlog","NPC旗舰店","https://p3-pc-sign.douyinpic.com/image-cut-tos-priv/6c6f4e231e708c313d1328a6961a7878~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195046E0F6AA9AA6B3BDE3EF8D&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=NtaqANn4AyE1zIEmGYbXGnt1C1o%3D","17019","540p","2","1","5","0","2025-02-22 21:48:41","https://www.douyin.com/video/7474240005175643449"
"669","2025-03-08 19:50:48","海宁皮衣春季新款直播2025短款修身显瘦爆款加棉外套女洋气皮夹克#潮流时尚穿搭女装 #鬼知道我看了多少遍 #鬼知道我看了多少遍 #时尚洋气潮流女装 #春季新款谁穿谁好看","梅梅好物","https://p3-pc-sign.douyinpic.com/tos-cn-i-0813c000-ce/ocQKezAg5DWiAg1UEAIAZzCfBqPw1iEBA3eEKU~noop.jpeg?biz_tag=pcweb_cover&card_type=303&column_n=0&from=327834062&l=20250308195046E0F6AA9AA6B3BDE3EF8D&lk3s=138a59ce&s=PackSourceEnum_SEARCH&se=false&x-expires=1742641200&x-signature=IDXbffgiKcnt9z9j%2BSdwGmdzEoI%3D","0","default","0","0","0","0","2025-03-07 13:19:27","https://www.douyin.com/video/7478932876013096250"
"670","2025-03-08 19:50:48","加绒卫衣  男女同款  连帽  开衫上百个款式直播间等你#高级感连帽开衫卫衣外套 #加绒卫衣女款连帽","**金淼衣坊**服装工作室","https://p3-pc-sign.douyinpic.com/tos-cn-p-0015c000-ce/ogIvQn4ApCE5rw9RmCQAuFEEFgDhXyCfIfKJxe~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195046E0F6AA9AA6B3BDE3EF8D&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=ySyOQqVfru12r%2BFxXWjxutY2n0g%3D","73004","720p","0","2","3","0","2025-03-05 20:20:32","https://www.douyin.com/video/7478299253824032057"
"671","2025-03-08 19:50:48","阿玛尼Armani Armani阿玛尼女款主线羊毛小香风外套\
#armani #阿玛尼 #阿玛尼armani #armani阿玛尼 #阿玛尼直播","丹尼在意大利服饰","https://p3-pc-sign.douyinpic.com/tos-cn-i-0813/o8iSEAQGfQeuO4YLIAAfhAI5HEgNeG2AfsQlG7~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195046E0F6AA9AA6B3BDE3EF8D&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=D%2B5tpEmcgWj8KnB5tsls9onLGIY%3D","16648","720p","0","0","4","1","2025-03-04 21:04:39","https://www.douyin.com/video/7477939508726615315"
"672","2025-03-08 19:50:48","杨紫跳舞穿的这个外套你知道吗？ 火爆了 #穿衣搭配 #我正在直播 #女装清货 #中年外套 #开春穿搭","萱萱服装工厂店","https://p3-pc-sign.douyinpic.com/tos-cn-i-dy/4e1e5b2723054c05bf8d54672aeae716~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=20250308195046E0F6AA9AA6B3BDE3EF8D&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=kVEY%2Bl6BAhuxrbKisQ5lJbSZpcU%3D","28200","540p","1","0","4","0","2025-03-08 15:00:00","https://www.douyin.com/video/7479050309172579610"
"673","2025-03-08 19:50:49","今年流行独特设计机车夹克女2025春季新款超好看百搭宽松皮衣外套#爆款热卖中 #女款皮衣推荐 #谁穿谁好看 #好物推荐:fire: #洋气时髦女皮衣","大漂亮百搭美衣","https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/ocWAeCQMpQMe7RAKzV0qWqsB8fEB2PQBZvIvRb~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=2025030819504881D35FE72EE365DF8B31&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=ZEuRUopNuKxvDqhGTDnx9%2FSDsl8%3D","72239","540p","22","4","48","19","2025-02-12 17:15:07","https://www.douyin.com/video/7470458606287146291"
"674","2025-03-08 19:50:49","品质好物，满足您的挑剔眼光！快来直播间选购！","莫斯吉尔服装商行","https://p3-pc-sign.douyinpic.com/obj/ecom-shop-material/png_m_c20bf402c0c6944fc75d14c5bcdef24c_sx_1541352_www1079-1439?biz_tag=pcweb_cover&card_type=303&column_n=0&from=327834062&l=2025030819504881D35FE72EE365DF8B31&lk3s=138a59ce&s=PackSourceEnum_SEARCH&se=false&x-expires=1742641200&x-signature=pXskAI504a2LSeYdL%2BVFXjl9KIE%3D","0","default","0","0","0","0","2025-03-06 12:45:07","https://www.douyin.com/video/7478552917759249702"
"675","2025-03-08 19:50:49","大品pai羽绒服，势努bi。锁定直播间。##衣服直播间 #追花两万里 ##儿童羽绒服外套 #潮童女装","云姐童品","https://p3-pc-sign.douyinpic.com/tos-cn-i-0813c001/oU1yDffGAE9DIUv06AngFCWKEJ9rAA7dDAYAw2~tplv-dy-resize-origshort-autoq-75:330.jpeg?biz_tag=pcweb_cover&card_type=153&column_n=0&from=327834062&l=2025030819504881D35FE72EE365DF8B31&lk3s=138a59ce&s=PackSourceEnum_SEARCH&sc=cover&se=false&x-expires=2056791600&x-signature=%2Bcs%2FkQRVAJK7RQYYhW5MK3PHlI8%3D","12034","720p","0","2","7","0","2025-03-07 17:32:56","https://www.douyin.com/video/7478998197541604635"
"676","2025-03-08 19:50:49","商品热度飙升，直播间好物全面升级！","倾城服装工作室","https://p3-pc-sign.douyinpic.com/obj/ecom-shop-material/bbOVGNaB_m_653c859639e828a71ad70a7dd29fdc1f_sx_1732677_www1079-1439?biz_tag=pcweb_cover&card_type=303&column_n=0&from=327834062&l=2025030819504881D35FE72EE365DF8B31&lk3s=138a59ce&s=PackSourceEnum_SEARCH&se=false&x-expires=1742641200&x-signature=cOl6xF9NLYGs8qjdtMY1ZzTGQGY%3D","0","default","0","0","1","0","2024-12-02 20:21:31","https://www.douyin.com/video/7443788521749400847"
